item,sample,metadata_extract,linecut_qr
L74S6M6hp50_NoPB_S11_th0.110_874.1s_T200.004C_5.00s_58362_saxs,L74S6M6hp50_NoPB_S11,"{""data"":{""annealing_time"":874.1,""theta"":0.11,""sequence_ID"":58362.0,""annealing_temperature"":200.004},""time"":1.508427072155966e+09}","{""data"":{""fit_peaks_prefactor1"":2.59481377262,""fit_peaks_d0"":46.3680050655,""fit_peaks_b"":1.58433505128,""fit_peaks_m"":-65.3173554169,""fit_peaks_sigma1"":0.000905483692239,""fit_peaks_chi_squared"":0.0184795239397,""time"":1.503000237546095e+09,""fit_peaks_prefactor_total"":2.59481377262,""fit_peaks_grain_size"":276.827544893,""fit_peaks_x_center1"":0.0135506914699},""time"":1.503000237546095e+09}"
L74S6M6hp50_NoPB_S11_th0.110_933.1s_T200.004C_5.00s_58367_saxs,L74S6M6hp50_NoPB_S11,"{""data"":{""annealing_time"":933.1,""theta"":0.11,""sequence_ID"":58367.0,""annealing_temperature"":200.004},""time"":1.5084270721921222e+09}","{""data"":{""fit_peaks_prefactor1"":2.32871324368,""fit_peaks_d0"":46.227117819,""fit_peaks_b"":1.35991802475,""fit_peaks_m"":-56.4528186417,""fit_peaks_sigma1"":0.00088248621875,""fit_peaks_chi_squared"":0.0104482653489,""time"":1.5030002382212317e+09,""fit_peaks_prefactor_total"":2.32871324368,""fit_peaks_grain_size"":284.041633894,""fit_peaks_x_center1"":0.0135919901643},""time"":1.5030002382212317e+09}"
L74S6M6hp50_NoPB_S11_th0.110_996.1s_T200.004C_5.00s_58372_saxs,L74S6M6hp50_NoPB_S11,"{""data"":{""annealing_time"":996.1,""theta"":0.11,""sequence_ID"":58372.0,""annealing_temperature"":200.004},""time"":1.5084270722087846e+09}","{""data"":{""fit_peaks_prefactor1"":2.22497471124,""fit_peaks_d0"":46.4910458312,""fit_peaks_b"":1.1986853475,""fit_peaks_m"":-48.8679639302,""fit_peaks_sigma1"":0.00088920200689,""fit_peaks_chi_squared"":0.0117803265881,""time"":1.5030002388792238e+09,""fit_peaks_prefactor_total"":2.22497471124,""fit_peaks_grain_size"":281.896380711,""fit_peaks_x_center1"":0.0135148289199},""time"":1.5030002388792238e+09}"
L74S6M6hp50_NoPB_th0.080_2235.2s_T150.002C_5.00s_57908_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2235.2,""theta"":0.08,""sequence_ID"":57908.0,""annealing_temperature"":150.002},""time"":1.5084270722253675e+09}",
L74S6M6hp50_NoPB_th0.110_1003.6s_T199.966C_5.00s_57997_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1003.6,""theta"":0.11,""sequence_ID"":57997.0,""annealing_temperature"":199.966},""time"":1.5084270722496803e+09}","{""data"":{""fit_peaks_prefactor1"":10.306217944,""fit_peaks_d0"":46.6142443907,""fit_peaks_x_center1"":0.0134791100646,""fit_peaks_m"":-129.088322585,""fit_peaks_sigma1"":0.000883399373031,""fit_peaks_b"":3.08005097027,""fit_peaks_chi_squared"":0.0392117888006,""time"":1.502994847813759e+09,""fit_peaks_grain_size"":283.74802509,""fit_peaks_prefactor_total"":10.306217944},""time"":1.502994847813759e+09}"
L74S6M6hp50_NoPB_th0.110_105.5s_T199.080C_5.00s_57922_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":105.5,""theta"":0.11,""sequence_ID"":57922.0,""annealing_temperature"":199.08},""time"":1.508427072273126e+09}","{""data"":{""fit_peaks_prefactor1"":8.61162115921,""fit_peaks_d0"":46.4561607877,""fit_peaks_x_center1"":0.0135249775286,""fit_peaks_m"":-170.015898676,""fit_peaks_sigma1"":0.000929471512797,""fit_peaks_b"":3.9567471291,""fit_peaks_chi_squared"":0.0895377049267,""time"":1.5029948484452722e+09,""fit_peaks_grain_size"":269.68317373,""fit_peaks_prefactor_total"":8.61162115921},""time"":1.5029948484452722e+09}"
L74S6M6hp50_NoPB_th0.110_1062.6s_T199.976C_5.00s_58002_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1062.6,""theta"":0.11,""sequence_ID"":58002.0,""annealing_temperature"":199.976},""time"":1.5084270723190954e+09}","{""data"":{""fit_peaks_prefactor1"":10.5611993886,""fit_peaks_d0"":46.5301831655,""fit_peaks_x_center1"":0.0135034613658,""fit_peaks_m"":-118.442204213,""fit_peaks_sigma1"":0.00090086410809,""fit_peaks_b"":2.87928272621,""fit_peaks_chi_squared"":0.0453837331228,""time"":1.5029948491071131e+09,""fit_peaks_grain_size"":278.247102101,""fit_peaks_prefactor_total"":10.5611993886},""time"":1.5029948491071131e+09}"
L74S6M6hp50_NoPB_th0.110_1121.6s_T199.986C_5.00s_58007_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1121.6,""theta"":0.11,""sequence_ID"":58007.0,""annealing_temperature"":199.986},""time"":1.5084270723431425e+09}","{""data"":{""fit_peaks_prefactor1"":10.1312057521,""fit_peaks_d0"":46.5581387152,""fit_peaks_x_center1"":0.013495353295,""fit_peaks_m"":-121.420401231,""fit_peaks_sigma1"":0.000891302393092,""fit_peaks_b"":2.92389680328,""fit_peaks_chi_squared"":0.080334272929,""time"":1.502994849762873e+09,""fit_peaks_grain_size"":281.232081733,""fit_peaks_prefactor_total"":10.1312057521},""time"":1.502994849762873e+09}"
L74S6M6hp50_NoPB_th0.110_1184.6s_T199.992C_5.00s_58012_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1184.6,""theta"":0.11,""sequence_ID"":58012.0,""annealing_temperature"":199.992},""time"":1.5084270723693562e+09}","{""data"":{""fit_peaks_prefactor1"":10.0332390214,""fit_peaks_d0"":46.734924371,""fit_peaks_x_center1"":0.0134443040012,""fit_peaks_m"":-132.081641577,""fit_peaks_sigma1"":0.000885268733988,""fit_peaks_b"":3.1343774849,""fit_peaks_chi_squared"":0.068595111556,""time"":1.5029948504009218e+09,""fit_peaks_grain_size"":283.148853946,""fit_peaks_prefactor_total"":10.0332390214},""time"":1.5029948504009218e+09}"
L74S6M6hp50_NoPB_th0.110_1241.6s_T199.997C_5.00s_58017_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1241.6,""theta"":0.11,""sequence_ID"":58017.0,""annealing_temperature"":199.997},""time"":1.508427072386503e+09}","{""data"":{""fit_peaks_prefactor1"":9.49518234216,""fit_peaks_d0"":47.28678066,""fit_peaks_x_center1"":0.0132874034127,""fit_peaks_m"":-145.236082758,""fit_peaks_sigma1"":0.000891000181905,""fit_peaks_b"":3.39983703227,""fit_peaks_chi_squared"":0.0691537863863,""time"":1.502994851048314e+09,""fit_peaks_grain_size"":281.327470582,""fit_peaks_prefactor_total"":9.49518234216},""time"":1.502994851048314e+09}"
L74S6M6hp50_NoPB_th0.110_1297.6s_T199.999C_5.00s_58022_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1297.6,""theta"":0.11,""sequence_ID"":58022.0,""annealing_temperature"":199.999},""time"":1.5084270724057097e+09}","{""data"":{""fit_peaks_prefactor1"":9.45926754074,""fit_peaks_d0"":47.0653492162,""fit_peaks_x_center1"":0.0133499175334,""fit_peaks_m"":-147.117737322,""fit_peaks_sigma1"":0.000893702530605,""fit_peaks_b"":3.46016472469,""fit_peaks_chi_squared"":0.0847118744596,""time"":1.5029948516767073e+09,""fit_peaks_grain_size"":280.476801709,""fit_peaks_prefactor_total"":9.45926754074},""time"":1.5029948516767073e+09}"
L74S6M6hp50_NoPB_th0.110_1354.6s_T200.001C_5.00s_58027_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1354.6,""theta"":0.11,""sequence_ID"":58027.0,""annealing_temperature"":200.001},""time"":1.508427072426901e+09}","{""data"":{""fit_peaks_prefactor1"":11.212786068,""fit_peaks_d0"":46.490125345,""fit_peaks_x_center1"":0.0135150965082,""fit_peaks_m"":-138.678287722,""fit_peaks_sigma1"":0.00087351345179,""fit_peaks_b"":3.31716386915,""fit_peaks_chi_squared"":0.0685093010673,""time"":1.5029948523282382e+09,""fit_peaks_grain_size"":286.959321519,""fit_peaks_prefactor_total"":11.212786068},""time"":1.5029948523282382e+09}"
L74S6M6hp50_NoPB_th0.110_1413.7s_T200.002C_5.00s_58032_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1413.7,""theta"":0.11,""sequence_ID"":58032.0,""annealing_temperature"":200.002},""time"":1.5084270724564197e+09}","{""data"":{""fit_peaks_prefactor1"":12.0436658009,""fit_peaks_d0"":46.4856481949,""fit_peaks_x_center1"":0.0135163981813,""fit_peaks_m"":-150.485993906,""fit_peaks_sigma1"":0.00087376473382,""fit_peaks_b"":3.58618337444,""fit_peaks_chi_squared"":0.0651957677321,""time"":1.502994853014976e+09,""fit_peaks_grain_size"":286.876796191,""fit_peaks_prefactor_total"":12.0436658009},""time"":1.502994853014976e+09}"
L74S6M6hp50_NoPB_th0.110_1476.7s_T200.004C_5.00s_58037_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1476.7,""theta"":0.11,""sequence_ID"":58037.0,""annealing_temperature"":200.004},""time"":1.5084270724948344e+09}","{""data"":{""fit_peaks_prefactor1"":12.8140579215,""fit_peaks_d0"":46.3650648643,""fit_peaks_x_center1"":0.0135515507755,""fit_peaks_m"":-160.729307924,""fit_peaks_sigma1"":0.000841450364344,""fit_peaks_b"":3.80927477142,""fit_peaks_chi_squared"":0.117105925672,""time"":1.5029948536884172e+09,""fit_peaks_grain_size"":297.893777321,""fit_peaks_prefactor_total"":12.8140579215},""time"":1.5029948536884172e+09}"
L74S6M6hp50_NoPB_th0.110_1533.7s_T200.004C_5.00s_58042_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1533.7,""theta"":0.11,""sequence_ID"":58042.0,""annealing_temperature"":200.004},""time"":1.5084270725227911e+09}","{""data"":{""fit_peaks_prefactor1"":13.0257262933,""fit_peaks_d0"":46.317236976,""fit_peaks_x_center1"":0.0135655443144,""fit_peaks_m"":-155.60407414,""fit_peaks_sigma1"":0.000846411101259,""fit_peaks_b"":3.68852459011,""fit_peaks_chi_squared"":0.121748997909,""time"":1.5029948543589396e+09,""fit_peaks_grain_size"":296.147849538,""fit_peaks_prefactor_total"":13.0257262933},""time"":1.5029948543589396e+09}"
L74S6M6hp50_NoPB_th0.110_1591.7s_T200.005C_5.00s_58047_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1591.7,""theta"":0.11,""sequence_ID"":58047.0,""annealing_temperature"":200.005},""time"":1.508427072549885e+09}","{""data"":{""fit_peaks_prefactor1"":13.2579082408,""fit_peaks_d0"":46.4021654912,""fit_peaks_x_center1"":0.0135407156986,""fit_peaks_m"":-155.770485819,""fit_peaks_sigma1"":0.000865407709414,""fit_peaks_b"":3.68389421846,""fit_peaks_chi_squared"":0.144521883981,""time"":1.5029948550330703e+09,""fit_peaks_grain_size"":289.647093198,""fit_peaks_prefactor_total"":13.2579082408},""time"":1.5029948550330703e+09}"
L74S6M6hp50_NoPB_th0.110_1650.7s_T200.005C_5.00s_58052_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1650.7,""theta"":0.11,""sequence_ID"":58052.0,""annealing_temperature"":200.005},""time"":1.508427072575925e+09}","{""data"":{""fit_peaks_prefactor1"":12.855051102,""fit_peaks_d0"":46.3568425638,""fit_peaks_x_center1"":0.0135539544104,""fit_peaks_m"":-149.731769331,""fit_peaks_sigma1"":0.000857854595386,""fit_peaks_b"":3.53409242659,""fit_peaks_chi_squared"":0.0838132908752,""time"":1.5029948556726384e+09,""fit_peaks_grain_size"":292.197336018,""fit_peaks_prefactor_total"":12.855051102},""time"":1.5029948556726384e+09}"
L74S6M6hp50_NoPB_th0.110_166.5s_T194.189C_5.00s_57927_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":166.5,""theta"":0.11,""sequence_ID"":57927.0,""annealing_temperature"":194.189},""time"":1.5084270725982602e+09}","{""data"":{""fit_peaks_prefactor1"":15.6660486789,""fit_peaks_d0"":46.5107960576,""fit_peaks_x_center1"":0.0135090900173,""fit_peaks_m"":-227.055870965,""fit_peaks_sigma1"":0.000910866939343,""fit_peaks_b"":5.29327685792,""fit_peaks_chi_squared"":0.148851477588,""time"":1.50299485634248e+09,""fit_peaks_grain_size"":275.191486963,""fit_peaks_prefactor_total"":15.6660486789},""time"":1.50299485634248e+09}"
L74S6M6hp50_NoPB_th0.110_1707.7s_T200.005C_5.00s_58057_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1707.7,""theta"":0.11,""sequence_ID"":58057.0,""annealing_temperature"":200.005},""time"":1.5084270726185486e+09}","{""data"":{""fit_peaks_prefactor1"":13.5598200468,""fit_peaks_d0"":46.190315542,""fit_peaks_x_center1"":0.0136028196245,""fit_peaks_m"":-151.217117895,""fit_peaks_sigma1"":0.000839036759132,""fit_peaks_b"":3.57472455814,""fit_peaks_chi_squared"":0.107218338235,""time"":1.5029948570039194e+09,""fit_peaks_grain_size"":298.750709948,""fit_peaks_prefactor_total"":13.5598200468},""time"":1.5029948570039194e+09}"
L74S6M6hp50_NoPB_th0.110_1764.7s_T200.005C_5.00s_58062_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1764.7,""theta"":0.11,""sequence_ID"":58062.0,""annealing_temperature"":200.005},""time"":1.508427072643642e+09}","{""data"":{""fit_peaks_prefactor1"":15.4984111739,""fit_peaks_d0"":46.2898755837,""fit_peaks_x_center1"":0.0135735627455,""fit_peaks_m"":-161.602115446,""fit_peaks_sigma1"":0.000822496357386,""fit_peaks_b"":3.83189250195,""fit_peaks_chi_squared"":0.141348891101,""time"":1.5029948576765032e+09,""fit_peaks_grain_size"":304.758586725,""fit_peaks_prefactor_total"":15.4984111739},""time"":1.5029948576765032e+09}"
L74S6M6hp50_NoPB_th0.110_1823.7s_T200.006C_5.00s_58067_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1823.7,""theta"":0.11,""sequence_ID"":58067.0,""annealing_temperature"":200.006},""time"":1.5084270726654844e+09}","{""data"":{""fit_peaks_prefactor1"":17.2057018006,""fit_peaks_d0"":46.3160434553,""fit_peaks_x_center1"":0.0135658938856,""fit_peaks_m"":-187.28183053,""fit_peaks_sigma1"":0.000810343992903,""fit_peaks_b"":4.38296573475,""fit_peaks_chi_squared"":0.196023382575,""time"":1.502994858359959e+09,""fit_peaks_grain_size"":309.328914212,""fit_peaks_prefactor_total"":17.2057018006},""time"":1.502994858359959e+09}"
L74S6M6hp50_NoPB_th0.110_1884.7s_T200.006C_5.00s_58072_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1884.7,""theta"":0.11,""sequence_ID"":58072.0,""annealing_temperature"":200.006},""time"":1.5084270727170265e+09}","{""data"":{""fit_peaks_prefactor1"":18.0836053938,""fit_peaks_d0"":46.3102549264,""fit_peaks_x_center1"":0.0135675895483,""fit_peaks_m"":-169.128686599,""fit_peaks_sigma1"":0.000861321850089,""fit_peaks_b"":4.05550186494,""fit_peaks_chi_squared"":0.137680450966,""time"":1.5029948590286236e+09,""fit_peaks_grain_size"":291.021094423,""fit_peaks_prefactor_total"":18.0836053938},""time"":1.5029948590286236e+09}"
L74S6M6hp50_NoPB_th0.110_1941.7s_T200.007C_5.00s_58077_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":1941.7,""theta"":0.11,""sequence_ID"":58077.0,""annealing_temperature"":200.007},""time"":1.5084270727606924e+09}","{""data"":{""fit_peaks_prefactor1"":18.8207599238,""fit_peaks_d0"":46.3411455638,""fit_peaks_x_center1"":0.0135585455015,""fit_peaks_m"":-171.894724985,""fit_peaks_sigma1"":0.000853572567843,""fit_peaks_b"":4.09809042208,""fit_peaks_chi_squared"":0.248765170616,""time"":1.5029948596966143e+09,""fit_peaks_grain_size"":293.6631716,""fit_peaks_prefactor_total"":18.8207599238},""time"":1.5029948596966143e+09}"
L74S6M6hp50_NoPB_th0.110_2002.7s_T200.006C_5.00s_58082_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2002.7,""theta"":0.11,""sequence_ID"":58082.0,""annealing_temperature"":200.006},""time"":1.5084270727813163e+09}","{""data"":{""fit_peaks_prefactor1"":18.907191724,""fit_peaks_d0"":46.2939419453,""fit_peaks_x_center1"":0.0135723704726,""fit_peaks_m"":-164.207487347,""fit_peaks_sigma1"":0.000864667785206,""fit_peaks_b"":3.93061952124,""fit_peaks_chi_squared"":0.15809947032,""time"":1.502994860361303e+09,""fit_peaks_grain_size"":289.89495359,""fit_peaks_prefactor_total"":18.907191724},""time"":1.502994860361303e+09}"
L74S6M6hp50_NoPB_th0.110_2063.7s_T200.007C_5.00s_58087_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2063.7,""theta"":0.11,""sequence_ID"":58087.0,""annealing_temperature"":200.007},""time"":1.508427072829181e+09}","{""data"":{""fit_peaks_prefactor1"":18.9023859119,""fit_peaks_d0"":46.306673303,""fit_peaks_x_center1"":0.0135686389434,""fit_peaks_m"":-170.722042057,""fit_peaks_sigma1"":0.000871537016291,""fit_peaks_b"":4.0296536772,""fit_peaks_chi_squared"":0.130926570294,""time"":1.502994861019817e+09,""fit_peaks_grain_size"":287.610075967,""fit_peaks_prefactor_total"":18.9023859119},""time"":1.502994861019817e+09}"
L74S6M6hp50_NoPB_th0.110_2130.8s_T200.007C_5.00s_58092_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2130.8,""theta"":0.11,""sequence_ID"":58092.0,""annealing_temperature"":200.007},""time"":1.5084270728483021e+09}","{""data"":{""fit_peaks_prefactor1"":20.9534567523,""fit_peaks_d0"":46.2993953615,""fit_peaks_x_center1"":0.0135707718386,""fit_peaks_m"":-174.676452368,""fit_peaks_sigma1"":0.00082567164742,""fit_peaks_b"":4.14357169037,""fit_peaks_chi_squared"":0.299651036787,""time"":1.5029948616828096e+09,""fit_peaks_grain_size"":303.586574937,""fit_peaks_prefactor_total"":20.9534567523},""time"":1.5029948616828096e+09}"
L74S6M6hp50_NoPB_th0.110_2187.7s_T200.006C_5.00s_58097_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2187.7,""theta"":0.11,""sequence_ID"":58097.0,""annealing_temperature"":200.006},""time"":1.5084270728660555e+09}","{""data"":{""fit_peaks_prefactor1"":20.7680547831,""fit_peaks_d0"":46.3650093397,""fit_peaks_x_center1"":0.0135515670042,""fit_peaks_m"":-184.95395154,""fit_peaks_sigma1"":0.000842639471203,""fit_peaks_b"":4.36427418837,""fit_peaks_chi_squared"":0.234722095936,""time"":1.502994862331877e+09,""fit_peaks_grain_size"":297.473398802,""fit_peaks_prefactor_total"":20.7680547831},""time"":1.502994862331877e+09}"
L74S6M6hp50_NoPB_th0.110_2243.2s_T150.005C_5.00s_57909_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2243.2,""theta"":0.11,""sequence_ID"":57909.0,""annealing_temperature"":150.005},""time"":1.5084270729233923e+09}","{""data"":{""fit_peaks_prefactor1"":439.98272209,""fit_peaks_d0"":46.9248719756,""fit_peaks_x_center1"":0.0133898826841,""fit_peaks_m"":-10423.705233,""fit_peaks_sigma1"":0.00104567432638,""fit_peaks_b"":231.538856286,""fit_peaks_chi_squared"":196.938723273,""time"":1.5029948629755628e+09,""fit_peaks_grain_size"":239.714049719,""fit_peaks_prefactor_total"":439.98272209},""time"":1.5029948629755628e+09}"
L74S6M6hp50_NoPB_th0.110_2250.8s_T200.007C_5.00s_58102_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2250.8,""theta"":0.11,""sequence_ID"":58102.0,""annealing_temperature"":200.007},""time"":1.5084270729395893e+09}","{""data"":{""fit_peaks_prefactor1"":22.5072962879,""fit_peaks_d0"":46.275946194,""fit_peaks_x_center1"":0.0135776484847,""fit_peaks_m"":-205.787354121,""fit_peaks_sigma1"":0.000843763544004,""fit_peaks_b"":4.81635821371,""fit_peaks_chi_squared"":0.254336689749,""time"":1.5029948636229727e+09,""fit_peaks_grain_size"":297.077100859,""fit_peaks_prefactor_total"":22.5072962879},""time"":1.5029948636229727e+09}"
L74S6M6hp50_NoPB_th0.110_2315.7s_T200.007C_5.00s_58107_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2315.7,""theta"":0.11,""sequence_ID"":58107.0,""annealing_temperature"":200.007},""time"":1.5084270729567997e+09}","{""data"":{""fit_peaks_prefactor1"":22.4776658343,""fit_peaks_d0"":46.331089593,""fit_peaks_x_center1"":0.0135614883275,""fit_peaks_m"":-216.408979726,""fit_peaks_sigma1"":0.000832444603463,""fit_peaks_b"":5.08417103323,""fit_peaks_chi_squared"":0.316045657298,""time"":1.5029948642951143e+09,""fit_peaks_grain_size"":301.116526458,""fit_peaks_prefactor_total"":22.4776658343},""time"":1.5029948642951143e+09}"
L74S6M6hp50_NoPB_th0.110_233.6s_T196.986C_5.00s_57932_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":233.6,""theta"":0.11,""sequence_ID"":57932.0,""annealing_temperature"":196.986},""time"":1.5084270729841266e+09}","{""data"":{""fit_peaks_prefactor1"":12.0156630237,""fit_peaks_d0"":46.3644931006,""fit_peaks_x_center1"":0.0135517178923,""fit_peaks_m"":-203.867223725,""fit_peaks_sigma1"":0.000869459843482,""fit_peaks_b"":4.732560348,""fit_peaks_chi_squared"":0.12100434456,""time"":1.5029948649391208e+09,""fit_peaks_grain_size"":288.297187435,""fit_peaks_prefactor_total"":12.0156630237},""time"":1.5029948649391208e+09}"
L74S6M6hp50_NoPB_th0.110_2374.7s_T200.006C_5.00s_58112_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":2374.7,""theta"":0.11,""sequence_ID"":58112.0,""annealing_temperature"":200.006},""time"":1.5084270730166535e+09}","{""data"":{""fit_peaks_prefactor1"":22.206376212,""fit_peaks_d0"":46.3136706714,""fit_peaks_x_center1"":0.0135665889058,""fit_peaks_m"":-212.636854126,""fit_peaks_sigma1"":0.000850050506461,""fit_peaks_b"":5.01965555683,""fit_peaks_chi_squared"":0.296636548911,""time"":1.5029948656081202e+09,""fit_peaks_grain_size"":294.879922496,""fit_peaks_prefactor_total"":22.206376212},""time"":1.5029948656081202e+09}"
L74S6M6hp50_NoPB_th0.110_290.6s_T197.699C_5.00s_57937_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":290.6,""theta"":0.11,""sequence_ID"":57937.0,""annealing_temperature"":197.699},""time"":1.5084270730328934e+09}","{""data"":{""fit_peaks_prefactor1"":12.4509820494,""fit_peaks_d0"":46.3935039434,""fit_peaks_x_center1"":0.0135432437154,""fit_peaks_m"":-189.23693084,""fit_peaks_sigma1"":0.000914288849267,""fit_peaks_b"":4.46502693822,""fit_peaks_chi_squared"":0.07686331092,""time"":1.5029948662675514e+09,""fit_peaks_grain_size"":274.161527469,""fit_peaks_prefactor_total"":12.4509820494},""time"":1.5029948662675514e+09}"
L74S6M6hp50_NoPB_th0.110_350.6s_T198.349C_5.00s_57942_saxs,L74S6M6hp50_NoPB,"{""data"":{""annealing_time"":350.6,""theta"":0.11,""sequence_ID"":57942.0,""annealing_temperature"":198.349},""time"":1.5084270730829082e+09}","{""data"":{""fit_peaks_prefactor1"":11.3501035474,""fit_peaks_d0"":46.3378069886,""fit_peaks_x_center1"":0.013559522376,""fit_peaks_m"":-146.55550056,""fit_peaks_sigma1"":0.000887623984643,""fit_peaks_b"":3.50668573063,""fit_peaks_chi_squared"":0.109623865472,""time"":1.5029948669144166e+09,""fit_peaks_grain_size"":282.397537471,""fit_peaks_prefactor_total"":11.3501035474},""time"":1.5029948669144166e+09}"
